,id,date,u,v,u.se,v.se,x.se,y.se,s,s.se,geometry,dist_to_next_m,dis_to_next_km,timetilnext,lon,lat,
1271,233817,8/13/22,0.092177088,-0.086712395,2.963987177,2.963987246,71.13486892,71.13487057,0.126559234,NA,c(-107.642984249052, 24.5150834589127),2767.568222,2.767568222,24,-107.6429842,24.51508346
1272,233817,8/14/22,-0.063830557,0.096052356,2.963918567,2.963918636,0.003268736,0.003268736,0.115327339,NA,c(-107.656745840708, 24.5340287807267),2525.077278,2.525077278,24,-107.6567458,24.53402878
1273,233817,8/15/22,-0.023361852,0.046818995,2.900268571,2.900268645,69.60564008,69.60564185,0.052324656,NA,c(-107.661782655741, 24.5432624019372),1146.191952,1.146191952,24,-107.6617827,24.5432624
1274,233817,8/16/22,0.02229915,-0.016189478,2.900201436,2.90020151,0.003264322,0.003264322,0.027556329,NA,c(-107.656975055645, 24.5400696369548),602.0916116,0.602091612,24,-107.6569751,24.54006964
1275,233817,8/17/22,0.073152567,-0.092973379,2.898373175,2.898373804,69.56015109,69.56016619,0.118300871,NA,c(-107.641203805856, 24.5217327232551),2588.957269,2.588957269,24,-107.6412038,24.52173272
1276,233817,8/18/22,-0.117311733,0.102449175,2.898306084,2.898306713,0.003264192,0.003264192,0.155749402,NA,c(-107.666495707276, 24.5419385661624),3404.970938,3.404970938,24,-107.6664957,24.54193857
1277,233817,8/19/22,-0.549099337,0.570084487,2.898375267,2.89837537,69.5602013,69.56020377,0.79151421,NA,c(-107.784878068405, 24.6543139747908),17303.04671,17.30304671,24,-107.7848781,24.65431397
1278,233817,8/20/22,-0.586168868,0.561706533,2.898308176,2.898308279,0.003264192,0.003264192,0.811854772,NA,c(-107.9112535373, 24.7649390201714),17727.83121,17.72783121,24,-107.9112535,24.76493902
1279,233817,8/21/22,-0.228511189,0.077304294,2.900336909,2.900336804,69.60728016,69.60727764,0.241238629,NA,c(-107.960520452236, 24.7801569993224),5254.076493,5.254076493,24,-107.9605205,24.780157
1280,233817,8/22/22,-0.035090966,-0.117093811,2.900269773,2.900269667,0.003264327,0.003264326,0.12223885,NA,c(-107.968085912451, 24.757107066825),2674.442811,2.674442811,24,-107.9680859,24.75710707
1281,233817,8/23/22,-0.005912001,-0.021481068,2.966251526,2.966252013,71.18921268,71.18922435,0.022280925,NA,c(-107.969360587085, 24.7528778282051),487.5668648,0.487566865,24,-107.9693606,24.75287783
1282,233817,8/24/22,0.006830239,0.020705444,2.966182865,2.966183351,0.003268893,0.003268893,0.021802926,NA,c(-107.967888017045, 24.7569541528175),477.0342933,0.477034293,24,-107.967888,24.75695415
1283,233817,8/25/22,0.003135376,0.009464491,4.683478539,4.683481362,112.402184,112.4022517,0.009970451,NA,c(-107.967212034446, 24.7588174277216),218.1410186,0.218141019,24,-107.967212,24.75881743
1284,233817,8/26/22,0.000438532,0.001324746,3.947175501,3.947176183,152.4702938,152.4703834,0.001395444,NA,c(-107.967117488808, 24.7590782247513),30.53032283,0.030530323,24,-107.9671175,24.75907822
1285,233817,8/27/22,-0.001260279,-0.003713754,3.821933952,3.821934606,119.6484954,119.6485546,0.003921769,NA,c(-107.967389199499, 24.7583471128283),85.80074833,0.085800748,24,-107.9673892,24.75834711
1286,233817,8/28/22,-0.001961058,-0.005651008,4.985296272,4.985298742,0.00345319,0.00345319,0.005981609,NA,c(-107.967811995106, 24.7572346128764),130.8640274,0.130864027,24,-107.967812,24.75723461
1287,233817,8/29/22,-0.001663793,-0.004486983,5.75496274,5.754959188,138.1175072,138.1174219,0.004785536,NA,c(-107.96817070247, 24.7563512619694),104.6897754,0.104689775,24,-107.9681707,24.75635126
1288,233817,8/30/22,-0.001224876,-0.00307118,5.196640861,5.196639563,218.8258481,218.8257141,0.003306429,NA,c(-107.968434780425, 24.755746637781),72.32630003,0.0723263,24,-107.9684348,24.75574664
1289,233817,8/31/22,-0.000644304,-0.001403599,4.57730803,4.57730687,244.464809,244.4646231,0.001544415,NA,c(-107.968573689677, 24.7554703098846),33.77648224,0.033776482,24,-107.9685737,24.75547031
1290,233817,9/1/22,7.79E-05,0.000515762,4.640042882,4.640043003,212.6507744,212.6506148,0.000521615,NA,c(-107.96855689019, 24.7555718485659),11.41732705,0.011417327,24,-107.9685569,24.75557185
1291,233817,9/2/22,0.000941801,0.002686902,5.238188498,5.238185091,130.3653594,130.3653112,0.00284718,NA,c(-107.96835384193, 24.7561008207459),62.29016053,0.062290161,24,-107.9683538,24.75610082
1292,233817,9/3/22,0.001947335,0.005109822,5.431827105,5.431825095,0.003504775,0.003504775,0.005468308,NA,c(-107.967934004859, 24.7571067883568),119.6225638,0.119622564,24,-107.967934,24.75710679
1293,233817,9/4/22,0.003094525,0.007784524,3.268632854,3.268632651,78.44628055,78.44627568,0.008377012,NA,c(-107.967266841453, 24.7586393009973),183.2405838,0.183240584,24,-107.9672668,24.7586393
1294,233817,9/5/22,0.003668127,0.00912189,3.268557193,3.26855699,0.003291068,0.003291068,0.009831787,NA,c(-107.966476009153, 24.7604350792156),215.056489,0.215056489,24,-107.966476,24.76043508
1295,233817,9/6/22,0.003668127,0.00912189,7.628971637,7.62897155,183.0932002,183.0931981,0.009831787,NA,c(-107.965685176854, 24.7622308311878),215.0533506,0.215053351,-2232,-107.9656852,24.76223083
1296,233818,6/5/22,-1.07E-14,-2.30E-14,1.00E-05,1.00E-05,1.00E-05,1.00E-05,NA,NA,c(-156.7175293, 58.7133827),5339681.884,5339.681884,24,-156.7175293,58.7133827
1297,233818,6/6/22,-0.026703341,-0.05773832,11.19258791,11.19259482,268.6190008,268.6191667,0.063613587,NA,c(-156.723286358039, 58.70690586269),793.2327214,0.793232721,24,-156.7232864,58.70690586
1298,233818,6/7/22,-0.031942623,-0.072105245,10.6916866,10.69169538,417.2270847,417.2276618,0.078863791,NA,c(-156.730173049114, 58.6988156138783),983.6238741,0.983623874,24,-156.730173,58.69881561
1299,233818,6/8/22,-0.015717596,-0.043100271,9.447633183,9.447622151,433.1395306,433.1394298,0.04587675,NA,c(-156.733561694759, 58.6939788387329),572.3499939,0.572349994,24,-156.7335617,58.69397884
1300,233818,6/9/22,0.021971738,0.0292766,10.31900379,10.31901043,300.3303446,300.3300371,0.036604325,NA,c(-156.728824683144, 58.697264374798),456.477675,0.456477675,24,-156.7288247,58.69726437
1301,233818,6/10/22,0.081125381,0.14502537,12.51361953,12.51360671,0.004849389,0.004849387,0.16617366,NA,c(-156.711334402436, 58.7135351117236),2072.160019,2.072160019,24,-156.7113344,58.71353511
1302,233818,6/11/22,0.16174358,0.304146539,12.82264513,12.82261476,307.7399212,307.7391925,0.344477403,NA,c(-156.676463388409, 58.7476330509263),4292.603952,4.292603952,24,-156.6764634,58.74763305
1303,233818,6/12/22,0.158839633,0.284625926,10.80542895,10.80541796,457.5010663,457.5001045,0.325947767,NA,c(-156.642218251589, 58.7795123548904),4057.715027,4.057715027,24,-156.6422183,58.77951235
1304,233818,6/13/22,0.072412574,0.086461462,9.576197678,9.57619705,458.4225174,458.4214696,0.112779277,NA,c(-156.626606414416, 58.7891905917294),1402.701193,1.402701193,24,-156.6266064,58.78919059
1305,233818,6/14/22,-0.097537599,-0.290346852,10.78278681,10.78276945,309.5646479,309.5643406,0.306292145,NA,c(-156.647635098164, 58.756679313767),3812.930217,3.812930217,24,-156.6476351,58.75667931
1306,233818,6/15/22,-0.351010883,-0.845799017,12.89837771,12.8983649,0.004926561,0.004926559,0.915742659,NA,c(-156.723311524107, 58.6617976996779),11419.79333,11.41979333,24,-156.7233115,58.6617977
1307,233818,6/16/22,-0.688008247,-1.579897101,12.9162432,12.91625841,309.9862489,309.9866139,1.723194122,NA,c(-156.87164228103, 58.4838700978168),21572.97749,21.57297749,24,-156.8716423,58.4838701
1308,233818,6/17/22,-0.903851455,-2.053394687,10.81073631,10.81075019,459.8063023,459.8072321,2.243518931,NA,c(-157.066508739485, 58.251257119159),28251.81808,28.25181808,24,-157.0665087,58.25125712
1309,233818,6/18/22,-0.998539105,-2.266288759,9.583691427,9.58368798,459.8083768,459.8089159,2.476518743,NA,c(-157.281789444978, 57.9927366769281),31403.23261,31.40323261,24,-157.2817894,57.99273668
1310,233818,6/19/22,-0.972071196,-2.218579318,10.81067739,10.81068627,309.9918972,309.9921427,2.42219252,NA,c(-157.491363783926, 57.7378308667785),30936.12264,30.93612264,24,-157.4913638,57.73783087
1311,233818,6/20/22,-0.824447728,-1.910266364,12.91617956,12.91618978,0.004930158,0.004930161,2.080584446,NA,c(-157.669111142745, 57.5168940649444),26749.3726,26.7493726,24,-157.6691111,57.51689406
1312,233818,6/21/22,-0.5556673,-1.34134688,12.89843396,12.89845432,309.5588322,309.5593208,1.451894873,NA,c(-157.788911276215, 57.3609489283202),18764.00391,18.76400391,24,-157.7889113,57.36094893
1313,233818,6/22/22,-0.280803895,-0.72472016,10.78282629,10.78285773,458.4196434,458.4211384,0.777219491,NA,c(-157.849451379603, 57.2764153942434),10078.05935,10.07805935,24,-157.8494514,57.27641539
1314,233818,6/23/22,0.000142556,-0.060385651,9.576203403,9.576201373,457.5022862,457.5038757,0.060385819,NA,c(-157.849420645056, 57.2693630196541),784.1916826,0.784191683,24,-157.8494206,57.26936302
1315,233818,6/24/22,0.287172055,0.651656646,10.80535641,10.80536575,307.7450189,307.7463683,0.712126515,NA,c(-157.787507594036, 57.345397675807),9236.279277,9.236279277,24,-157.7875076,57.34539768
1316,233818,6/25/22,0.5802846,1.411406732,12.82256071,12.82261694,0.004911265,0.004911277,1.52604036,NA,c(-157.662400748004, 57.5095387044823),19728.50785,19.72850785,24,-157.6624007,57.5095387
1317,233818,6/26/22,0.879480262,2.218865158,12.51369365,12.51371332,300.3251715,300.3256436,2.386797134,NA,c(-157.472789359821, 57.7660917453009),30678.60055,30.67860055,24,-157.4727894,57.76609175
1318,233818,6/27/22,1.03017931,2.607468827,10.31908131,10.31907886,433.1388078,433.1391547,2.80359824,NA,c(-157.250687163151, 58.0652576438105),35758.80457,35.75880457,24,-157.2506872,58.06525764
1319,233818,6/28/22,1.032380024,2.577212889,9.447613712,9.447609165,417.230352,417.2305305,2.776298757,NA,c(-157.028110501947, 58.3585007142565),35116.97481,35.11697481,24,-157.0281105,58.35850071
1320,233818,6/29/22,0.886082406,2.128097345,10.69166846,10.69167261,268.6242119,268.6242866,2.305198547,NA,c(-156.837074973585, 58.5988140041865),28937.58156,28.93758156,24,-156.837075,58.598814
1321,233818,6/30/22,0.591286454,1.260122195,11.19254595,11.19254906,0.004593478,0.004593479,1.391951011,NA,c(-156.709596175438, 58.7403357653636),17377.11393,17.37711393,24,-156.7095962,58.74033577
1322,233818,7/1/22,0.14799045,-0.026717409,0.000199252,0.000199252,0.003381402,0.003381402,0.150385226,NA,c(-156.677688969267, 58.737342834668),1870.995261,1.870995261,24,-156.677689,58.73734283
1323,233818,7/2/22,-0.684445156,0.858970798,6.55665451,6.556655799,157.3578869,157.3579179,1.098301053,NA,c(-156.825250302756, 58.8334892720141),13660.36413,13.66036413,24,-156.8252503,58.83348927
1324,233818,7/3/22,-0.957744694,1.031017797,6.556502738,6.556504027,0.00384069,0.003840691,1.407221588,NA,c(-157.031735910121, 58.9485421705945),17446.89435,17.44689435,24,-157.0317359,58.94854217
1325,233818,7/4/22,-0.671895223,0.489407067,6.656591735,6.65659006,159.7563526,159.7563124,0.831247888,NA,c(-157.176594323043, 59.0030221866972),10277.09427,10.27709427,24,-157.1765943,59.00302219
1326,233818,7/5/22,0.636492541,-0.708974253,6.65643765,6.656435975,0.003853931,0.003853932,0.952768202,NA,c(-157.039369288285, 58.9240732148257),11788.05813,11.78805813,24,-157.0393693,58.92407321
1327,233818,7/6/22,2.96744227,-2.564141368,6.798326189,6.798326311,163.1579401,163.157943,3.921768015,NA,c(-156.399607405616, 58.6370237075987),48768.00047,48.76800047,24,-156.3996074,58.63702371
1328,233818,7/7/22,-2.927386226,2.543415517,6.798168823,6.798168945,0.003872975,0.003872976,3.877957272,NA,c(-157.030739194999, 58.9217649178278),48225.05413,48.22505413,24,-157.0307392,58.92176492
1329,233818,7/8/22,-17.04818336,14.61385758,10.47547411,10.47547704,251.4084688,251.4085391,22.45430323,NA,c(-160.706218442393, 60.5129048451699),271549.5695,271.5495695,24,-160.7062184,60.51290485
1330,233818,7/9/22,-15.85824048,13.5425038,8.77572954,8.775729396,331.4416152,331.4415452,20.85385337,NA,c(-164.125186394444, 61.9206599936027),240801.3239,240.8013239,24,-164.1251864,61.92065999
1331,233818,7/10/22,0.642619634,-0.670797925,8.77567449,8.775671218,251.4131017,251.4131947,0.928940174,NA,c(-163.98664038539, 61.8524097945461),10502.0718,10.5020718,24,-163.9866404,61.85240979
1332,233818,7/11/22,32.45439697,-28.0260476,10.47542466,10.47542854,0.004461065,0.004461066,42.88061598,NA,c(-156.989612985098, 58.8614368291485),508140.9768,508.1409768,24,-156.989613,58.86143683
1333,233818,7/12/22,79.57726874,-68.52339732,6.798558117,6.798559723,163.1635063,163.1635449,105.0135546,NA,c(-139.833216142724, 50.3221110850133),1449692.19,1449.69219,24,-139.8332161,50.32211109
1334,233818,7/13/22,72.89868284,-62.8166269,6.798400745,6.798402351,0.003873006,0.003873007,96.22965539,NA,c(-124.116575904806, 40.8462875312904),1608499.53,1608.49953,24,-124.1165759,40.84628753
1335,233818,7/14/22,12.41739385,-10.90466679,6.663749122,6.663747453,159.9281279,159.9280878,16.52676366,NA,c(-121.439288661238, 39.0367169704237),304248.6804,304.2486804,24,-121.4392887,39.03671697
1336,233818,7/15/22,-12.68580072,10.75809492,6.663594871,6.663593202,0.003854886,0.003854886,16.63328429,NA,c(-124.174292344546, 40.822188006733),306243.4011,306.2434011,24,-124.1742923,40.82218801
1337,233818,7/16/22,-2.410081929,2.170958004,6.79855037,6.798550492,163.1633204,163.1633233,3.243849318,NA,c(-124.693921209769, 41.1768027148047),58791.44013,58.79144013,24,-124.6939212,41.17680271
1338,233818,7/17/22,2.423931638,-2.135899283,6.798392998,6.798393121,0.003873006,0.003873006,3.230713595,NA,c(-124.17133204856, 40.8279459485141),58548.37223,58.54837223,24,-124.171332,40.82794595
1339,233818,7/18/22,1.81611401,-2.162377859,10.47549825,10.47549692,251.4090482,251.4090163,2.823857704,NA,c(-123.77978421837, 40.4728705515845),51478.18398,51.47818398,24,-123.7797842,40.47287055
1340,233818,7/19/22,0.846901551,-1.306761067,8.775729549,8.775726886,331.4420707,331.44188,1.557198357,NA,c(-123.597195912643, 40.2573701428879),28522.07939,28.52207939,24,-123.5971959,40.25737014
1341,233818,7/20/22,-0.483709921,0.430961304,8.775681436,8.775683294,251.4132627,251.4130739,0.647844837,NA,c(-123.701481676256, 40.3285175068907),11866.73845,11.86673845,24,-123.7014817,40.32851751
1342,233818,7/21/22,-2.175720405,3.050789252,10.47543137,10.4754235,0.004461066,0.004461065,3.747142157,NA,c(-124.17055757085, 40.8300113175689),68402.50856,68.40250856,24,-124.1705576,40.83001132
1343,233818,7/22/22,-4.229134085,6.552732988,6.798564973,6.798564154,163.1636709,163.1636512,7.79891996,NA,c(-125.082335436157, 41.8943202833978),140696.5502,140.6965502,24,-125.0823354,41.89432028
1344,233818,7/23/22,4.300873537,-6.381542855,6.798407602,6.798406782,0.003873007,0.003873007,7.695557314,NA,c(-124.155085732387, 40.8580328906551),138792.4205,138.7924205,24,-124.1550857,40.85803289
1345,233818,7/24/22,23.41454745,-35.75241875,6.663997129,6.663996494,159.93408,159.9340647,42.73689053,NA,c(-119.107058423833, 34.7486026745666),810942.7736,810.9427736,24,-119.1070584,34.74860267
1346,233818,7/25/22,23.39464002,-35.72914586,6.663842873,6.663842237,0.003854919,0.003854919,42.70692035,NA,c(-114.063275376915, 28.1513623205364),875489.2013,875.4892013,24,-114.0632754,28.15136232
1347,233818,7/26/22,4.240708331,-6.311043765,6.806885727,6.806881674,163.3633667,163.3632694,7.603884439,NA,c(-113.148949235842, 26.9385367946956),162211.8753,162.2118753,24,-113.1489492,26.93853679
1348,233818,7/27/22,-4.196695135,6.345863467,6.806728163,6.80672411,0.003874135,0.003874135,7.608037409,NA,c(-114.053738527783, 28.1579506658193),162301.3317,162.3013317,24,-114.0537385,28.15795067
1349,233818,7/28/22,-1.917322309,2.241187841,10.65776575,10.6577609,255.7834176,255.7833011,2.94946807,NA,c(-114.467110600065, 28.5853278928391),62402.33384,62.40233384,24,-114.4671106,28.58532789
1350,233818,7/29/22,-0.323507257,-0.535838353,8.964088635,8.964088483,343.7005959,343.7004558,0.625923067,NA,c(-114.536857363287, 28.4833081798707),13232.96888,13.23296888,24,-114.5368574,28.48330818
1351,233818,7/30/22,0.584742086,-1.985199746,8.775936893,8.775938762,266.8212913,266.8210792,2.06952684,NA,c(-114.410789502472, 28.1044736779278),43895.72022,43.89572022,24,-114.4107895,28.10447368
1352,233818,7/31/22,0.80742572,-2.106896339,11.11742513,11.11741629,0.004579386,0.004579385,2.256313028,NA,c(-114.236712014784, 27.700932379394),48021.87989,48.02187989,24,-114.236712,27.70093238
1353,233818,8/1/22,0.34453571,-0.900912766,11.39109831,11.39109608,273.3831952,273.3831418,0.964560785,NA,c(-114.16243045303, 27.527911867676),20584.11847,20.58411847,24,-114.1624305,27.52791187
1354,233818,8/2/22,0.021186928,-0.058233735,9.0659052,9.065906321,362.9745405,362.9748391,0.061968168,NA,c(-114.157862643095, 27.516718742394),1323.621772,1.323621772,24,-114.1578626,27.51671874
1355,233818,8/3/22,-0.162619011,0.421136546,8.950291527,8.950297774,279.8898044,279.8898012,0.451443167,NA,c(-114.192922597485, 27.597639574618),9638.951453,9.638951453,24,-114.1929226,27.59763957
1356,233818,8/4/22,-0.206882108,0.537198079,11.66194021,11.66194007,0.00468272,0.00468272,0.575657869,NA,c(-114.237525483763, 27.7007739068853),12280.73674,12.28073674,24,-114.2375255,27.70077391
1357,233818,8/5/22,-0.111600747,0.289946658,13.25314668,13.25315475,318.071839,318.0720325,0.310685849,NA,c(-114.261586359046, 27.7563991861742),6623.128144,6.623128144,24,-114.2615864,27.75639919
1358,233818,8/6/22,-0.037911419,0.098824976,11.91375864,11.91377162,502.7665732,502.7671795,0.105847303,NA,c(-114.26975989665, 27.7753516773056),2255.657489,2.255657489,24,-114.2697599,27.77535168
1359,233818,8/7/22,0.014185626,-0.036166317,10.49342947,10.49342829,560.2490829,560.2499042,0.038848867,NA,c(-114.266701537047, 27.7684161475755),827.8202158,0.827820216,24,-114.2667015,27.76841615
1360,233818,8/8/22,0.044690388,-0.115027221,10.66414686,10.66415839,485.9333478,485.9335698,0.123403778,NA,c(-114.257066482948, 27.7463546778415),2629.962007,2.629962007,24,-114.2570665,27.74635468
1361,233818,8/9/22,0.053602867,-0.137757737,12.02687563,12.02687706,296.9320929,296.9322959,0.147819016,NA,c(-114.245509937067, 27.7199277005259),3150.997684,3.150997684,24,-114.2455099,27.7199277
1362,233818,8/10/22,0.040923062,-0.104357864,12.37202734,12.3720358,0.004821268,0.00482127,0.112094874,NA,c(-114.236687102116, 27.699903731779),2389.972072,2.389972072,24,-114.2366871,27.69990373
1363,233818,8/11/22,0.006650725,-0.014826953,6.891844783,6.891842789,165.4023604,165.4023125,0.016251359,NA,c(-114.235253149167, 27.6970582669255),346.4692285,0.346469228,24,-114.2352531,27.69705827
1364,233818,8/12/22,-0.00558841,0.02149582,6.891685252,6.891683258,0.003885707,0.003885707,0.022210371,NA,c(-114.236457986055, 27.7011832522576),473.767974,0.473767974,24,-114.236458,27.70118325
1365,233818,8/13/22,0.00420617,0.004609221,6.669667285,6.669667506,160.0701622,160.0701675,0.006240003,NA,c(-114.235551178531, 27.7020677654401),132.8287378,0.132828738,24,-114.2355512,27.70206777
1366,233818,8/14/22,0.004959126,-0.003803989,6.669512897,6.669513118,0.003855675,0.003855676,0.006250061,NA,c(-114.234482012375, 27.7013378084487),132.9199232,0.132919923,24,-114.234482,27.70133781
1367,233818,8/15/22,-0.003329749,-0.003743615,6.90063599,6.900632936,165.6133469,165.6132736,0.005010115,NA,c(-114.235199871126, 27.7006194317405),106.6562984,0.106656298,24,-114.2351999,27.70061943
1368,233818,8/16/22,-0.006188034,-0.002925691,6.900476255,6.900473201,0.003886912,0.003886912,0.006844811,NA,c(-114.236533984559, 27.700058006498),145.4260091,0.145426009,24,-114.236534,27.70005801
1369,233818,8/17/22,-0.003615605,-0.001350198,12.53783043,12.53782704,300.9044477,300.9043663,0.00385952,NA,c(-114.237313499711, 27.699798905932),81.9741757,0.081974176,24,-114.2373135,27.69979891
1370,233818,8/18/22,-0.001491503,-0.000184087,12.31446135,12.31444861,498.7294323,498.7288541,0.00150282,NA,c(-114.237635061203, 27.6997635803434),31.90101012,0.03190101,24,-114.2376351,27.69976358
1371,233818,8/19/22,0.000184267,0.000572636,10.8865893,10.88658406,583.9865806,583.9855304,0.000601553,NA,c(-114.23759533403, 27.6998734667497),12.82954879,0.012829549,24,-114.2375953,27.69987347
1372,233818,8/20/22,0.001411704,0.000919971,10.51436921,10.51435973,534.2653168,534.2653099,0.001685009,NA,c(-114.23729097677, 27.7000500051334),35.82193887,0.035821939,24,-114.237291,27.70005001
1373,233818,8/21/22,0.002190808,0.000857919,12.06939405,12.06937895,345.2877905,345.2883397,0.0023528,NA,c(-114.236818647998, 27.7002146357128),49.97492303,0.049974923,24,-114.2368186,27.70021464
1374,233818,8/22/22,0.00252158,0.000386479,14.38682476,14.38684764,0.00523495,0.005234955,0.002551026,NA,c(-114.236275006292, 27.7002887991416),54.15376756,0.054153768,24,-114.236275,27.7002888
1375,233818,8/23/22,0.002404014,-0.000494353,15.58129987,15.58139206,373.9468688,373.9490813,0.002454315,NA,c(-114.235756711054, 27.7001939371837),52.1056443,0.052105644,24,-114.2357567,27.70019394
1376,233818,8/24/22,0.002066812,-0.001063132,14.70004151,14.70017678,640.6007295,640.6070782,0.002324212,NA,c(-114.235311115276, 27.6999899269867),49.38764855,0.049387649,24,-114.2353111,27.69998993
1377,233818,8/25/22,0.001509973,-0.001319856,13.19959162,13.19964568,805.6943512,805.703096,0.002005502,NA,c(-114.234985571622, 27.6997366522277),42.66579507,0.042665795,24,-114.2349856,27.69973665
1378,233818,8/26/22,0.000733496,-0.001264523,12.15343793,12.15345282,856.9224221,856.9321725,0.00146186,NA,c(-114.234827433044, 27.6994939950339),31.15186296,0.031151863,24,-114.2348274,27.699494
1379,233818,8/27/22,-0.000262619,-0.000897134,12.25778202,12.25779774,791.923255,791.9299907,0.000934783,NA,c(-114.234884052498, 27.6993218380463),19.93809809,0.019938098,24,-114.2348841,27.69932184
1380,233818,8/28/22,-0.001478371,-0.000217689,13.37205628,13.37215375,618.2320173,618.2354299,0.001494313,NA,c(-114.235202782939, 27.6992800641943),31.72160385,0.031721604,24,-114.2352028,27.69928006
1381,233818,8/29/22,-0.002913762,0.000773812,14.613118,14.61319735,354.2113853,354.2125463,0.003014762,NA,c(-114.235830977321, 27.6994285561395),64.01315504,0.064013155,24,-114.235831,27.69942856
1382,233818,8/30/22,-0.00456879,0.002077369,14.7586369,14.75868528,0.005314207,0.005314217,0.005018895,NA,c(-114.236815988599, 27.6998271953861),106.626562,0.106626562,24,-114.236816,27.6998272
1383,233818,8/31/22,-0.006443458,0.003692986,11.75656973,11.75660623,282.1544079,282.1552838,0.007426701,NA,c(-114.238205165599, 27.7005358581651),157.8430153,0.157843015,24,-114.2382052,27.70053586
1384,233818,9/1/22,-0.007535762,0.004009088,8.776394658,8.776400839,356.1775836,356.1785401,0.008535836,NA,c(-114.239829843314, 27.7013051777175),181.3891825,0.181389183,24,-114.2398298,27.70130518
1385,233818,9/2/22,-0.007845693,0.00302566,9.158400318,9.158415113,260.3324468,260.3329116,0.008408895,NA,c(-114.241521340752, 27.7018857797809),178.60446,0.17860446,24,-114.2415213,27.70188578
1386,233818,9/3/22,-0.00737325,0.000742702,10.84705974,10.84707911,0.004529076,0.00452908,0.007410562,NA,c(-114.243110981601, 27.7020282983505),157.299931,0.157299931,24,-114.243111,27.7020283
1387,233818,9/4/22,-0.006118425,-0.002839802,6.820109528,6.820108604,163.6807342,163.680712,0.006745335,NA,c(-114.244430090726, 27.7014833699243),143.3065223,0.143306522,24,-114.2444301,27.70148337
1388,233818,9/5/22,0.001837171,-0.003293299,6.819951658,6.819950734,0.003875928,0.003875929,0.003771077,NA,c(-114.244034004585, 27.7008514073144),80.3656076,0.080365608,24,-114.244034,27.70085141
1389,233818,9/6/22,0.016493694,-0.000617719,6.803506057,6.803506202,163.2822555,163.282259,0.016505089,NA,c(-114.240478072159, 27.7007328646981),350.3321688,0.350332169,24,-114.2404781,27.70073286
1390,233818,9/7/22,0.01556633,-0.000187417,6.803348571,6.803348716,0.003873677,0.003873678,0.015567458,NA,c(-114.237122038843, 27.7006969004163),330.4283279,0.330428328,24,-114.237122,27.7006969
1391,233818,9/8/22,-0.000945282,-0.002002446,10.47603215,10.47603082,251.4218615,251.4218296,0.002214249,NA,c(-114.237325796319, 27.7003126458984),47.20194762,0.047201948,24,-114.2373258,27.70031265
1392,233818,9/9/22,-0.007231709,-0.001073642,8.775729758,8.775727094,331.4521451,331.4519544,0.007310973,NA,c(-114.238884921479, 27.7001066191769),155.1979644,0.155197964,24,-114.2388849,27.70010662
1393,233818,9/10/22,-0.003292833,0.002599025,8.775836977,8.775841504,251.4166776,251.4164229,0.004194959,NA,c(-114.239594842091, 27.7006053587777),89.22152881,0.089221529,24,-114.2395948,27.70060536
1394,233818,9/11/22,0.010871345,0.009015555,10.47557365,10.47556304,0.004461092,0.004461091,0.014123257,NA,c(-114.237251027128, 27.7023353799766),300.4183687,0.300418369,24,-114.237251,27.70233538
1395,233818,9/12/22,0.035260945,0.018175981,6.798435143,6.798434196,163.160555,163.1605323,0.039669595,NA,c(-114.229648980905, 27.7058231173785),842.9192872,0.842919287,24,-114.229649,27.70582312
1396,233818,9/13/22,0.031020584,0.020381502,6.798277774,6.798276827,0.003872989,0.00387299,0.037117142,NA,c(-114.222961077406, 27.7097339547365),789.0383477,0.789038348,24,-114.2229611,27.70973395
1397,233818,9/14/22,-0.001850402,0.015631957,6.659680482,6.659682492,159.8304816,159.8305299,0.015741104,NA,c(-114.223359934052, 27.7127333558482),335.8219603,0.33582196,24,-114.2233599,27.71273336
1398,233818,9/15/22,-0.022250032,-0.002152729,6.659526325,6.659528335,0.003854343,0.003854344,0.022353929,NA,c(-114.228156944479, 27.7123203047812),474.4466782,0.474446678,24,-114.2281569,27.7123203
1399,233818,9/16/22,-0.030178016,-0.032972856,6.662201717,6.662201358,159.8909906,159.890982,0.044697794,NA,c(-114.234663174227, 27.705993566076),951.3926545,0.951392655,24,-114.2346632,27.70599357
1400,233818,9/17/22,-0.022091217,-0.034003166,6.662047502,6.662047142,0.003854679,0.00385468,0.040549194,NA,c(-114.239425944876, 27.6994686755216),863.8634129,0.863863413,24,-114.2394259,27.69946868
1401,233818,9/18/22,0.002010737,-0.005242968,6.884280875,6.884277604,165.2208287,165.2207502,0.005615528,NA,c(-114.238992498874, 27.698462499779),119.7438604,0.11974386,24,-114.2389925,27.6984625
1402,233818,9/19/22,0.011899447,0.008443503,6.88412152,6.884118249,0.003884673,0.003884673,0.014590736,NA,c(-114.236427029693, 27.7000827812467),310.2495999,0.3102496,24,-114.236427,27.70008278
1403,233818,9/20/22,0.007574584,0.007055901,12.23289523,12.23287937,293.5860874,293.5857069,0.010351862,NA,c(-114.234793971373, 27.7014367706199),220.2640872,0.220264087,24,-114.234794,27.70143677
1404,233818,9/21/22,0.005019031,0.00582728,11.78318148,11.7832206,475.0555625,475.05649,0.007690765,NA,c(-114.233711890097, 27.7025549789829),163.7345657,0.163734566,24,-114.2337119,27.70255498
