event-id,visible,timestamp,location-long,location-lat,external-temperature,gps:fix-type-raw,height-above-ellipsoid,height-raw,import-marked-outlier,lotek:crc-status,lotek:crc-status-text,mortality-status,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,height-above-msl,ECMWF ERA5 PL U Wind,ECMWF ERA5 PL V Wind,ECMWF ERA5 PL Pressure Vertical Velocity
23733307740,TRUE,2022-09-19,-114.064629,27.6843128,,3D,-28,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",9.225151542,NaN,NaN,NaN
23801726574,TRUE,2022-09-19,-114.064629,27.6843128,,3D,-28,,FALSE,G,OK,,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",9.225151542,NaN,NaN,NaN
23822378500,TRUE,2022-09-25,-114.080215,27.6758919,,3D,-28,,FALSE,G,OK,,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",9.240986204,NaN,NaN,NaN
24121661280,TRUE,2022-10-23,-114.079193,27.6542587,,3D,-28,,FALSE,G,OK,,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",9.273245992,NaN,NaN,NaN
24744620955,TRUE,2022-12-12,-114.049881,27.6907387,,3D,-28,,FALSE,G,OK,,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",9.212735237,NaN,NaN,NaN
23357225711,TRUE,2022-07-21,-117.106903,32.6134148,,3D,-28,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233819,129231926,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",7.127616424,NaN,NaN,NaN
23357225713,TRUE,2022-07-25,-117.115997,32.6465149,,3D,-28,,FALSE,G,OK,,,gps,Limnodromus griseus,233819,129231926,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",7.309463745,NaN,NaN,NaN
23391318430,TRUE,2022-07-29,-113.921906,31.6261253,,3D,-28,,FALSE,G,OK,,,gps,Limnodromus griseus,233819,129231926,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",7.006562322,NaN,NaN,NaN
24621961882,TRUE,2022-11-12,-108.997597,25.6530552,,3D,-28,,FALSE,G,OK,,,gps,Limnodromus griseus,233819,129231926,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",3.782496108,NaN,NaN,NaN
23370626601,TRUE,2022-08-06,-109.780952,26.7666302,,3D,-28,,FALSE,G,OK,,,gps,Limnodromus griseus,233816,129231923,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",4.622104901,NaN,NaN,NaN
23391318442,TRUE,2022-08-06,-109.780952,26.7666302,,3D,-28,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233816,129231923,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",4.622104901,NaN,NaN,NaN
23651087106,TRUE,2022-09-07,-109.804787,26.8004475,,3D,-28,,FALSE,G,OK,,,gps,Limnodromus griseus,233816,129231923,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",4.733111927,NaN,NaN,NaN
24110956161,TRUE,2022-10-17,-109.824654,26.7746181,,3D,-28,,FALSE,G,OK,,,gps,Limnodromus griseus,233816,129231923,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",4.745533963,NaN,NaN,NaN
24744620962,TRUE,2022-12-12,-109.510796,26.7027836,,3D,-28,,FALSE,G,OK,,,gps,Limnodromus griseus,233816,129231923,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",4.409428835,NaN,NaN,NaN
23357225760,TRUE,2022-07-29,-114.236938,27.7004414,,3D,-28,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233818,129231925,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",9.232844764,NaN,NaN,NaN
23357968437,TRUE,2022-07-29,-114.236938,27.7004414,,3D,-28,,FALSE,G,OK,,,gps,Limnodromus griseus,233818,129231925,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",9.232844764,NaN,NaN,NaN
23522697366,TRUE,2022-08-24,-114.236427,27.700058,,3D,-28,,FALSE,G,OK,,,gps,Limnodromus griseus,233818,129231925,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",9.233403816,NaN,NaN,NaN
23545672896,TRUE,2022-08-28,-114.224861,27.7062531,,3D,-28,,FALSE,G,OK,,,gps,Limnodromus griseus,233818,129231925,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",9.220820304,NaN,NaN,NaN
23643195305,TRUE,2022-09-07,-114.237122,27.7006969,,3D,-28,,FALSE,G,OK,,,gps,Limnodromus griseus,233818,129231925,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",9.232443268,NaN,NaN,NaN
23357225767,TRUE,2022-07-09,-122.116135,37.5652237,,3D,-28,,FALSE,G,OK,,,gps,Limnodromus griseus,233820,129231937,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",3.93449517,NaN,NaN,NaN
23370626603,TRUE,2022-08-02,-121.789757,36.7933311,,3D,-28,,FALSE,G,OK,,,gps,Limnodromus griseus,233811,129232019,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",5.037169427,NaN,NaN,NaN
24621961892,TRUE,2022-11-17,-109.400589,26.006567,,3D,-28,,FALSE,G,OK,,,gps,Limnodromus griseus,233811,129232019,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",4.357969961,NaN,NaN,NaN
24744620967,TRUE,2022-12-17,-109.441986,26.7134075,,3D,-28,,FALSE,G,OK,,,gps,Limnodromus griseus,233811,129232019,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",4.232895342,NaN,NaN,NaN
23579119152,TRUE,2022-08-30,-122.093147,37.4409866,,3D,-28,,FALSE,G,OK,,,gps,Limnodromus griseus,233824,129231999,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",4.302849884,NaN,NaN,NaN
23601188819,TRUE,2022-09-05,-113.928284,31.5978374,,3D,-28,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",6.968414218,NaN,NaN,NaN
24206316103,TRUE,2022-11-07,-113.71711,31.5237503,,3D,-28,,FALSE,G,OK,,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",6.539495482,NaN,NaN,NaN
23357225844,TRUE,2022-07-31,-111.907188,28.8273544,,3D,-28,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233817,129231924,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",6.463631784,NaN,NaN,NaN
23357968449,TRUE,2022-07-31,-111.907188,28.8273544,,3D,-28,,FALSE,G,OK,,,gps,Limnodromus griseus,233817,129231924,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",6.463631784,NaN,NaN,NaN
23501430301,TRUE,2022-08-20,-114.070389,27.6844921,,3D,-29,,FALSE,G,OK,,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",8.226059866,NaN,NaN,NaN
24621961880,TRUE,2022-12-02,-114.064423,27.6828041,,3D,-29,,FALSE,G,OK,,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",8.227346091,NaN,NaN,NaN
23357225712,TRUE,2022-07-23,-117.106674,32.6130829,,3D,-29,,FALSE,G,OK,,,gps,Limnodromus griseus,233819,129231926,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",6.124994201,NaN,NaN,NaN
24621961888,TRUE,2022-11-27,-109.51062,26.6983299,,3D,-29,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233816,129231923,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",3.40471993,NaN,NaN,NaN
24744620960,TRUE,2022-11-27,-109.51062,26.6983299,,3D,-29,,FALSE,G,OK,,,gps,Limnodromus griseus,233816,129231923,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",3.40471993,NaN,NaN,NaN
24301436162,TRUE,2022-11-17,-111.400871,28.3520889,,3D,-29,,FALSE,G,OK,,,gps,Limnodromus griseus,233813,129232034,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",5.094524965,NaN,NaN,NaN
24784978926,TRUE,2022-12-22,-111.400848,28.3520889,,3D,-29,,FALSE,G,OK,,,gps,Limnodromus griseus,233813,129232034,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",5.094481349,NaN,NaN,NaN
23380131191,TRUE,2022-08-08,-114.240982,27.7014904,,3D,-29,,FALSE,G,OK,,,gps,Limnodromus griseus,233818,129231925,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",8.231794404,NaN,NaN,NaN
23482834961,TRUE,2022-08-18,-114.239754,27.699852,,3D,-29,,FALSE,G,OK,,,gps,Limnodromus griseus,233818,129231925,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",8.234367355,NaN,NaN,NaN
23357225768,TRUE,2022-07-11,-122.245796,37.5187836,,3D,-29,,FALSE,G,OK,,,gps,Limnodromus griseus,233820,129231937,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",3.039801612,NaN,NaN,NaN
24621961895,TRUE,2022-12-02,-109.399696,26.0059013,,3D,-29,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233811,129232019,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",3.354657105,NaN,NaN,NaN
24804392995,TRUE,2022-12-02,-109.399696,26.0059013,,3D,-29,,FALSE,G,OK,,,gps,Limnodromus griseus,233811,129232019,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",3.354657105,NaN,NaN,NaN
24284025313,TRUE,2022-11-17,-122.060684,37.4926987,,3D,-29,,FALSE,G,OK,,,gps,Limnodromus griseus,233824,129231999,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",3.350786393,NaN,NaN,NaN
24320089739,TRUE,2022-11-17,-122.060684,37.4926987,,3D,-29,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233824,129231999,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",3.350786393,NaN,NaN,NaN
24320089740,TRUE,2022-11-22,-122.086288,37.4938736,,3D,-29,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233824,129231999,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",3.406024721,NaN,NaN,NaN
23357225822,TRUE,2022-07-09,-118.043816,33.6950645,,3D,-29,,FALSE,G,OK,,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",7.336916558,NaN,NaN,NaN
23357968442,TRUE,2022-07-29,-113.931328,31.6064644,,3D,-29,,FALSE,G,OK,,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",5.986213106,NaN,NaN,NaN
23579119156,TRUE,2022-08-26,-113.928207,31.5926151,,3D,-29,,FALSE,G,OK,,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",5.959839479,NaN,NaN,NaN
23725143665,TRUE,2022-09-09,-113.930634,31.592308,,3D,-29,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",5.962416133,NaN,NaN,NaN
24862572781,TRUE,2023-01-06,-113.71685,31.5252361,,3D,-29,,FALSE,G,OK,,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",5.541813129,NaN,NaN,NaN
23357225835,TRUE,2022-07-09,-122.216232,37.7471619,,3D,-29,,FALSE,G,OK,,,gps,Limnodromus griseus,233817,129231924,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",3.036537539,NaN,NaN,NaN
23404127940,TRUE,2022-08-06,-116.608986,31.7766018,,3D,-30,,FALSE,G,OK,,,gps,Limnodromus griseus,233821,129232000,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",4.326684888,NaN,NaN,NaN
23461776269,TRUE,2022-08-10,-110.907532,27.8904457,,3D,-30,,FALSE,G,OK,,,gps,Limnodromus griseus,233821,129232000,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",3.918333123,NaN,NaN,NaN
24284025316,TRUE,2022-11-17,-114.047501,27.6525955,,3D,-30,,FALSE,G,OK,,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",7.267988738,NaN,NaN,NaN
24804706615,TRUE,2022-12-22,-114.085289,27.6776066,,3D,-30,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",7.239488622,NaN,NaN,NaN
24804706616,TRUE,2022-12-27,-114.082314,27.6814213,,3D,-30,,FALSE,G,OK,,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",7.233113444,NaN,NaN,NaN
25137702738,TRUE,2022-12-27,-114.082314,27.6814213,,3D,-30,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",7.233113444,NaN,NaN,NaN
23357225708,TRUE,2022-07-15,-117.104935,32.6090622,,3D,-30,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233819,129231926,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",5.09921338,NaN,NaN,NaN
23567333791,TRUE,2022-08-20,-113.909821,31.6236935,,3D,-30,,FALSE,G,OK,,,gps,Limnodromus griseus,233819,129231926,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",4.987826081,NaN,NaN,NaN
23617652261,TRUE,2022-08-28,-113.921753,31.6266365,,3D,-30,,FALSE,G,OK,,,gps,Limnodromus griseus,233819,129231926,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",5.007210534,NaN,NaN,NaN
23357225728,TRUE,2022-07-21,-120.842766,35.3437576,,3D,-30,,FALSE,G,OK,,,gps,Limnodromus griseus,233816,129231923,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",4.790119702,NaN,NaN,NaN
24784978925,TRUE,2022-12-17,-111.400871,28.3520889,,3D,-30,,FALSE,G,OK,,,gps,Limnodromus griseus,233813,129232034,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",4.094524965,NaN,NaN,NaN
23357225758,TRUE,2022-07-25,-114.063217,28.1512833,,3D,-30,,FALSE,G,OK,,,gps,Limnodromus griseus,233818,129231925,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",7.436471675,NaN,NaN,NaN
24091932403,TRUE,2022-10-17,-108.137001,24.9961605,,3D,-30,,FALSE,G,OK,,,gps,Limnodromus griseus,233820,129231937,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",0.414639458,NaN,NaN,NaN
23357225832,TRUE,2022-07-27,-113.929794,31.5915394,,3D,-30,,FALSE,G,OK,,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",4.960105814,NaN,NaN,NaN
23725143664,TRUE,2022-09-07,-113.921295,31.5940475,,3D,-30,,FALSE,G,OK,,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",4.953424092,NaN,NaN,NaN
24144397203,TRUE,2022-10-27,-113.746445,31.5416965,,3D,-30,,FALSE,G,OK,,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",4.631398005,NaN,NaN,NaN
23357968450,TRUE,2022-08-02,-111.908211,28.8269176,,3D,-30,,FALSE,G,OK,,,gps,Limnodromus griseus,233817,129231924,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",4.464603987,NaN,NaN,NaN
23461776270,TRUE,2022-08-12,-110.464859,27.3187447,,3D,-31,,FALSE,G,OK,,,gps,Limnodromus griseus,233821,129232000,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",2.540175211,NaN,NaN,NaN
23357225700,TRUE,2022-07-29,-114.065269,27.6838779,,3D,-31,,FALSE,G,OK,,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",6.225927346,NaN,NaN,NaN
23421786234,TRUE,2022-08-14,-114.06015,27.6923256,,3D,-31,,FALSE,G,OK,,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",6.212402627,NaN,NaN,NaN
23501430302,TRUE,2022-08-22,-114.064011,27.6872311,,3D,-31,,FALSE,G,OK,,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",6.220700692,NaN,NaN,NaN
25137702739,TRUE,2023-01-11,-114.075172,27.6595592,,3D,-31,,FALSE,G,OK,,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",6.264339988,NaN,NaN,NaN
24621961887,TRUE,2022-11-17,-109.597168,26.7129726,,3D,-31,,FALSE,G,OK,,,gps,Limnodromus griseus,233816,129231923,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",1.683342347,NaN,NaN,NaN
24784978923,TRUE,2022-12-07,-111.400871,28.3521156,,3D,-31,,FALSE,G,OK,,,gps,Limnodromus griseus,233813,129232034,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",3.094556581,NaN,NaN,NaN
23404127947,TRUE,2022-08-10,-114.236687,27.6999035,,3D,-31,,FALSE,G,OK,,,gps,Limnodromus griseus,233818,129231925,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",6.233714744,NaN,NaN,NaN
23601188812,TRUE,2022-09-03,-114.243111,27.7020283,,3D,-31,,FALSE,G,OK,,,gps,Limnodromus griseus,233818,129231925,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",6.231261633,NaN,NaN,NaN
23357225791,TRUE,2022-07-21,-120.645546,34.9635468,,3D,-31,,FALSE,G,OK,,,gps,Limnodromus griseus,233811,129232019,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",5.092875086,NaN,NaN,NaN
23579119149,TRUE,2022-08-24,-122.096497,37.4383736,,3D,-31,,FALSE,G,OK,,,gps,Limnodromus griseus,233824,129231999,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",1.303361431,NaN,NaN,NaN
23579119150,TRUE,2022-08-26,-122.090843,37.4428558,,3D,-31,,FALSE,G,OK,,,gps,Limnodromus griseus,233824,129231999,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",1.302624894,NaN,NaN,NaN
24320089745,TRUE,2022-11-22,-113.717667,31.5219841,,3D,-31,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",3.537232758,NaN,NaN,NaN
24621961898,TRUE,2022-11-22,-113.717667,31.5219841,,3D,-31,,FALSE,G,OK,,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",3.537232758,NaN,NaN,NaN
24804393002,TRUE,2022-12-22,-113.724251,31.5249023,,3D,-31,,FALSE,G,OK,,,gps,Limnodromus griseus,233823,129232014,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",3.555831291,NaN,NaN,NaN
23357225697,TRUE,2022-07-23,-117.10936,32.6488686,,3D,-32,,FALSE,G,OK,,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",3.280367526,NaN,NaN,NaN
23391318434,TRUE,2022-08-06,-113.909798,31.6243076,,3D,-32,,FALSE,G,OK,,,gps,Limnodromus griseus,233819,129231926,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",2.988811176,NaN,NaN,NaN
23471285431,TRUE,2022-08-06,-113.909798,31.6243076,,3D,-32,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233819,129231926,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",2.988811176,NaN,NaN,NaN
23357225761,TRUE,2022-07-31,-114.23671,27.7009277,,3D,-32,,FALSE,G,OK,,,gps,Limnodromus griseus,233818,129231925,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",5.231974777,NaN,NaN,NaN
23380131189,TRUE,2022-07-31,-114.23671,27.7009277,,3D,-32,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233818,129231925,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",5.231974777,NaN,NaN,NaN
23357968438,TRUE,2022-08-02,-114.229721,27.7087097,,3D,-32,,FALSE,G,OK,,,gps,Limnodromus griseus,233818,129231925,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",5.217514059,NaN,NaN,NaN
23404127948,TRUE,2022-08-12,-114.236458,27.7011833,,3D,-32,,FALSE,G,OK,,,gps,Limnodromus griseus,233818,129231925,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",5.231493507,NaN,NaN,NaN
23482834959,TRUE,2022-08-14,-114.234482,27.7013378,,3D,-32,,FALSE,G,OK,,,gps,Limnodromus griseus,233818,129231925,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",5.230870245,NaN,NaN,NaN
23357968446,TRUE,2022-07-25,-112.195442,28.9736328,,3D,-32,,FALSE,G,OK,,,gps,Limnodromus griseus,233817,129231924,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",2.90481484,NaN,NaN,NaN
23532926181,TRUE,2022-08-26,-114.065704,27.6832638,,3D,-33,,FALSE,G,OK,,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",4.226927749,NaN,NaN,NaN
23590771700,TRUE,2022-08-26,-114.065704,27.6832638,,3D,-33,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",4.226927749,NaN,NaN,NaN
23643195303,TRUE,2022-09-05,-114.060402,27.671257,,3D,-33,,FALSE,G,OK,,,gps,Limnodromus griseus,233815,129231922,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",4.24357642,NaN,NaN,NaN
24179558439,TRUE,2022-10-23,-111.392548,28.367424,,3D,-33,,FALSE,G,OK,,,gps,Limnodromus griseus,233813,129232034,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",1.096880249,NaN,NaN,NaN
23724538159,TRUE,2022-09-11,-114.237251,27.7023354,,3D,-33,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233818,129231925,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",4.229675407,NaN,NaN,NaN
23801726577,TRUE,2022-09-11,-114.237251,27.7023354,,3D,-33,,FALSE,G,OK,,,gps,Limnodromus griseus,233818,129231925,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",4.229675407,NaN,NaN,NaN
23357225797,TRUE,2022-07-27,-121.790398,36.7930222,,3D,-33,,FALSE,G,OK,,,gps,Limnodromus griseus,233811,129232019,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",0.037727631,NaN,NaN,NaN
23357526644,TRUE,2022-07-27,-121.790398,36.7930222,,3D,-33,,FALSE,C,OK(corrected),,,gps,Limnodromus griseus,233811,129232019,"Fall movement of Short-billed dowitcher from the Alaska Peninsula and Cook Inlet, 2022 (USFWS & UMass)",0.037727631,NaN,NaN,NaN
